book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
2971,The Autobiography of Mark Twain,Mark Twain/Charles Neider,4.05,0060955422,9780060955427,eng,508,2871,209,2000-11-28,Harper Perennial
2973,Collected Tales Sketches Speeches & Essays 1891–1910,Mark Twain/Louis J. Budd,4.39,0940450739,9780940450738,eng,1050,207,10,1992-10-15,Library of America
2978,Lost Horizon,James Hilton,3.92,0060594527,9780060594527,eng,241,11892,955,2004-06-15,Harper Perennial
2988,Louisa May Alcott's Christmas Treasury,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.96,1589199502,9781589199507,eng,282,715,44,2002-06-01,David C Cook
2997,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.68,0671019872,9780671019877,eng,361,1817,123,2003-10-28,Pocket Books
2998,The Secret Garden,Frances Hodgson Burnett,4.13,0517189607,9780517189603,eng,331,764134,11796,1998-09-01,Children's Classics
3003,The Secret Garden,Frances Hodgson Burnett/Sandra M. Gilbert,4.13,0451528832,9780451528834,eng,281,1739,116,2003-07-01,Signet
3004,The Secret Garden,Martha Hailey DuBose/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.33,1402713193,9781402713194,eng,160,1653,76,2005-03-01,Sterling
3006,The Secret Garden,Frances Hodgson Burnett/Alison Lurie,4.13,0142437050,9780142437056,en-GB,288,517,13,2003-01-30,Penguin Classics
3008,A Little Princess,Frances Hodgson Burnett/Nancy Bond,4.20,0142437018,9780142437018,eng,242,238192,4392,2002-02-26,Penguin Books
3011,Waiting for the Party: The Life of Frances Hodgson Burnett 1849-1924,Ann Thwaite,3.80,0879237902,9780879237905,eng,274,23,7,1994-09-01,David R. Godine Publisher
3014,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler/Frances Hodgson Burnett/Prudence See,4.30,0060277408,9780060277406,eng,128,150,23,1999-03-19,Festival
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.32,0465081452,9780465081455,eng,448,5899,475,2003-12-24,Basic Books
3025,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.32,0465002609,9780465002603,eng,627,328,43,2007-04-03,Basic Books (AZ)
3040,Black Rednecks and White Liberals,Thomas Sowell,4.38,1594030863,9781594030864,eng,372,2579,301,2005-06-01,Encounter Books
3041,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,0465081436,9780465081431,eng,256,1546,122,2003-11-13,Basic Books
3042,Knowledge And Decisions,Thomas Sowell,4.39,0465037380,9780465037384,eng,422,766,47,1996-10-04,Basic Books
3047,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.31,0465081428,9780465081424,eng,304,1797,166,2002-01-03,Basic Books
3051,Sir Gawain and the Green Knight,Selina Shirley Hastings/Juan Wijngaard,3.91,0744520053,9780744520057,eng,29,65,9,1991-06-27,Walker Books Ltd
3053,Alcoholics Anonymous,Alcoholics Anonymous,4.45,0916856593,9780916856595,eng,250,22,0,1993-08-01,Alcoholics Anonymous World Services Inc
3055,Alcoholics Anonymous,Alcoholics Anonymous,4.45,1893007162,9781893007161,en-US,576,495,30,2002-02-10,AA World Services
3056,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,0960989862,9780960989867,en-US,221,213,10,1993-01-01,Overeaters Anonymous Incorporated
3061,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,3.90,0395530075,9780395530078,en-US,240,39369,80,1990-02-01,Mariner Books
3065,Natural Health Natural Medicine,Andrew Weil,4.11,0618479031,9780618479030,en-US,448,580,41,2004-12-09,Mariner Books
3066,The Fixer,Bernard Malamud/Jonathan Safran Foer,3.96,0374529388,9780374529383,eng,335,8624,409,2004-05-05,Farrar Straus and Giroux
3067,The Complete Stories,Bernard Malamud/Robert Giroux,4.22,0374525757,9780374525750,en-US,656,712,51,1998-10-12,Farrar Straus and Giroux
3068,The Assistant,Bernard Malamud/Jonathan Rosen,3.89,0374504849,9780374504847,en-US,246,8073,319,2003-07-07,Farrar Straus and Giroux
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4.00,0878054901,9780878054909,eng,184,4,0,1991-03-01,University Press of Mississippi
3072,The Tenants,Bernard Malamud/Aleksandar Hemon,3.65,0374521026,9780374521028,eng,248,662,50,2003-09-18,Farrar Straus and Giroux
3075,Enchanted April: Acting Edition,Matthew Barber/Elizabeth von Arnim,3.61,0822219751,9780822219750,eng,73,67,6,2004-04-07,Dramatists Play Service
3084,April May und June,Elizabeth von Arnim,3.88,345833422X,9783458334224,ger,88,0,0,1995-04-01,Insel Frankfurt
3087,A Room with a View,E.M. Forster,3.91,1420925431,9781420925432,eng,119,128596,3422,2005-01-01,Digireads.com
3088,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.10,0451521412,9780451521415,eng,449,2450,113,1986-02-04,Signet
3100,E.M. Forster: Critical Guidebook,Lionel Trilling/E.M. Forster,3.51,0811202100,9780811202107,eng,208,6,0,1971-01-17,New Directions
3101,The Longest Journey,E.M. Forster/Gilbert Adair/Elizabeth Heine,3.48,0141441488,9780141441481,eng,396,1665,125,2006-07-27,Penguin Classics
3102,Howards End,E.M. Forster,3.96,0486424545,9780486424545,eng,246,54765,1437,2002-10-29,Dover Publications
3103,Maurice,E.M. Forster,4.03,0393310329,9780393310320,eng,256,21997,1005,2005-12-17,W. W. Norton Company
3104,E. M. Forster: A Life,P.N. Furbank,4.14,0156286513,9780156286510,eng,648,141,11,1994-05-02,Mariner Books
3105,Howards End,E.M. Forster,3.96,0141183357,9780141183350,eng,352,368,26,2000-09-28,Penguin Books
3107,The Sixteen Pleasures,Robert Hellenga,3.59,0385314698,9780385314695,eng,384,2699,336,1995-05-01,Delta
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,9781594200939,eng,336,3259,187,2006-05-18,Penguin Press HC The
3117,The Rescue (Kidnapped #3),Gordon Korman,4.11,0439847796,9780439847797,eng,140,1864,117,2006-09-01,Scholastic Books
3119,Hunting the Hunter (On the Run #6),Gordon Korman,4.21,0439651417,9780439651417,eng,151,1928,85,2006-02-01,Scholastic
3120,Public Enemies (On The Run #5),Gordon Korman,4.19,0439651409,9780439651400,eng,150,2050,76,2005-12-01,Scholastic
3130,Runaway Bride,Deborah Gordon,4.25,0380777584,9780380777587,eng,390,8,0,1994-09-28,Avon
3142,The Bridge over the Drina,Ivo Andrić/William H. McNeill,4.33,1860460585,9781860460586,eng,314,254,35,1995-04-05,The Harvill Press
3144,Drina Dances in Paris,Jean Estoril,4.16,0750000333,9780750000338,eng,194,14,4,1991-04-01,Simon and Schuster
3145,Drina Ballerina,Jean Estoril,4.16,0750005947,9780750005944,eng,188,8,1,1991-01-17,Hodder
3147,Le Pont sur la Drina,Ivo Andrić/Pascale Delpech,4.33,225393321X,9782253933212,fre,384,69,10,1999-07-05,Livre de Poche
3152,Drina Dances in Italy,Jean Estoril,4.08,0750012633,9780750012638,eng,191,21,0,1992-08-31,Hodder
3155,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,0750002468,9780750002462,eng,188,112,7,1991-10-20,Simon and Schuster
3156,Drina Dances in Madeira,Jean Estoril/Mabel Esther Allan,4.09,0750002425,9780750002424,eng,164,139,6,1991-02-06,Simon and Schuster
3167,Phaedrus/Apology/Crito/Symposium,Plato/Benjamin Jowett,3.00,1420926845,9781420926842,en-US,144,19,0,2006-01-01,Digireads.com
3207,The Dialogues of Plato Volume 1: Euthyphro Apology Crito Meno Gorgias Menexenus,Plato/Reginald E. Allen,4.17,0300044887,9780300044881,eng,352,114,11,1989-09-10,Yale University Press
3231,Gorgias/Timaeus,Plato/Benjamin Jowett,3.74,0486427595,9780486427591,eng,256,34,5,2003-07-15,Dover Publications
3232,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle/W.S. Hett,4.57,0674993381,9780674993389,grc,528,14,0,1963-06-28,Loeb Classical Library 307
3248,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,3.77,0872203603,9780872203600,eng,480,100,9,1998-09-01,Hackett Publishing Company Inc. (USA)
3254,The Trojan Women,Euripides/Gilbert Murray,3.89,1420927329,9781420927320,eng,80,4577,126,2006-01-01,Digireads.com
3258,Greek Tragedies Volume 2,David Grene/Richmond Lattimore/Aeschylus/Sophocles/Euripides,4.29,0226307751,9780226307756,eng,304,327,12,1960-02-15,University Of Chicago Press
3273,Moloka'i (Moloka'i #1),Alan Brennert,4.17,0312304358,9780312304355,eng,405,91395,8192,2004-10-04,St. Martin's Griffin
3280,Teaching with the Brain in Mind,Eric Jensen,4.11,1416600302,9781416600305,eng,186,592,49,2005-06-15,Association for Supervision & Curriculum Development
3283,Introducing Mind and Brain (Introducing...),Angus Gellatly/Oscar Zárate/Richard Appignanesi,3.54,1840466383,9781840466386,en-GB,176,26,1,2001-05-10,Totem Books
3290,Eva Luna,Isabel Allende/Margaret Sayers Peden,3.97,0553383825,9780553383829,eng,320,430,23,2005-08-30,Dial Press
3291,The Stories of Eva Luna,Isabel Allende,3.97,0743217187,9780743217187,eng,352,12839,375,2001-11-13,Scribner
3293,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende/Richard D. Woods/Kenneth M. Taggart,3.97,007001356X,9780070013568,eng,256,10,1,1994-12-01,McGraw-Hill Humanities/Social Sciences/Languages
3298,El bosque de los pigmeos,Isabel Allende,3.77,0060816198,9780060816193,spa,304,1099,46,2005-09-06,HarperCollins Espanol
3300,Inés of My Soul,Isabel Allende/Margaret Sayers Peden,3.93,0061161535,9780061161537,eng,321,15345,1075,2006-11-07,Harper
3301,La casa de los espíritus,Isabel Allende,4.23,0060951303,9780060951306,spa,454,608,38,2001-09-18,HarperCollins Espanol
3302,El plan infinito,Isabel Allende,3.72,0060951273,9780060951276,spa,336,514,33,2002-05-14,Harper Perennial
3303,El reino del dragón de oro,Isabel Allende,3.84,0060591714,9780060591717,spa,432,1189,51,2004-09-07,HarperCollins Espanol
3304,City of the Beasts (Eagle and Jaguar #1),Isabel Allende/Margaret Sayers Peden,3.71,0060535032,9780060535032,eng,408,17962,778,2004-04-27,Rayo
3311,Self,Yann Martel,3.43,0571219764,9780571219766,eng,331,2359,146,2003-04-07,Faber Faber
3316,Die Brücke über die Drina,Ivo Andrić/Ernst E. Jonas,4.33,3518399608,9783518399606,ger,407,9,0,2003-03-01,Suhrkamp
3325,Drina Dances in Switzerland,Jean Estoril/Jenny Sanders,4.02,0750002441,9780750002448,eng,188,13,1,1993-08-23,Hodder Children's Books
3340,The Story of Salt,Mark Kurlansky/S.D. Schindler,4.08,0399239987,9780399239984,eng,48,382,85,2006-09-07,G.P. Putnam's Sons Books for Young Readers
3341,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky/Dalai Lama XIV,4.00,0679643354,9780679643357,eng,203,768,96,2006-09-12,Modern Library
3343,Boogaloo on 2nd Avenue,Mark Kurlansky,3.17,0345448197,9780345448194,eng,319,191,26,2006-02-28,Random House Trade
3344,Cod: A Biography of the Fish That Changed the World,Mark Kurlansky,3.91,0140275010,9780140275018,eng,294,970,104,1998-07-01,Penguin Books
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,0345455827,9780345455826,eng,480,2046,248,2005-01-11,Random House Trade Paperbacks
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,0345448146,9780345448149,eng,456,51,2,2002-03-26,Ballantine Books
3347,The Basque History of the World: The Story of a Nation,Mark Kurlansky,3.85,0140298517,9780140298512,eng,400,3457,329,2001-02-01,Penguin Books
3348,The Cod's Tale,Mark Kurlansky/S.D. Schindler,3.91,0399234764,9780399234767,eng,48,127,25,2001-09-10,G.P. Putnam's Sons Books for Young Readers
3351,Open City 6: The Only Woman He Ever Left,Open City Magazine/James Purdy/Daniel Pinchbeck/Michael Cunningham/Deborah Garrison/Rem Koolhaas/Rick Moody/Strawberry Saroyan/Debra Garrison,0.00,189044717X,9781890447175,eng,200,0,0,2000-10-13,Grove Press Open City Books
3357,Harry Potter Y La Piedra Filosofal (Harry Potter #1),J.K. Rowling,4.47,0613359607,9780613359603,spa,254,142,12,2001-03-06,Turtleback Books
3359,Angle of Repose,Wallace Stegner/Jackson J. Benson,4.27,0141185473,9780141185477,eng,557,856,146,2000-12-01,Penguin Classics
3368,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,4.25,0321344758,9780321344755,en-US,201,7736,641,2005-08-28,New Riders Publishing
3384,Girlfriend in a Coma,Douglas Coupland,3.62,0060987324,9780060987329,eng,288,15798,612,1999-03-01,ReganBooks
3388,Corelli's Mandolin,Louis de Bernières,3.98,067976397X,9780679763970,eng,437,62954,1791,1995-08-29,Vintage
3402,Kiffe Kiffe Tomorrow,Faïza Guène/Sarah Adams,3.40,0156030489,9780156030489,eng,179,1084,131,2006-07-03,Mariner Books
3403,Our Kind of People: Inside America's Black Upper Class,Lawrence Otis Graham,3.72,0060984384,9780060984380,en-US,406,1170,117,1999-12-22,Harper Perennial
3404,The Senator and the Socialite: The True Story of America's First Black Dynasty,Lawrence Otis Graham,3.95,0060184124,9780060184124,eng,480,138,29,2006-06-27,Harper
3409,Temptations,Otis Williams/Patricia Romanowski,4.19,0815412185,9780815412182,eng,304,99,16,2002-06-25,Cooper Square Press
3413,The Thorn Birds,Colleen McCullough,4.23,0060837551,9780060837556,eng,673,533,66,2005-09-06,Avon Books
3416,Caesar (Masters of Rome #5),Colleen McCullough,4.37,0060510854,9780060510855,eng,928,5991,120,2003-01-28,Avon
3417,Caesar's Women (Masters of Rome #4),Colleen McCullough,4.25,0380710846,9780380710843,eng,943,5423,157,1997-02-01,Avon
3418,On Off (Carmine Delmonico #1),Colleen McCullough,3.52,0743286421,9780743286428,eng,372,1182,175,2006-05-23,Simon & Schuster
3419,Three Complete Novels: Tim/An Indecent Obsession/The Ladies of Missalonghi,Colleen McCullough,3.67,0517201666,9780517201664,en-US,768,39,7,1999-02-14,Wings
3420,Morgan's Run,Colleen McCullough,3.95,0671024183,9780671024185,eng,848,3478,191,2002-01-01,Pocket Books
3421,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome #6),Colleen McCullough,4.29,0671024205,9780671024208,eng,1110,4291,119,2003-10-28,Pocket Books
3422,The First Man in Rome (Masters of Rome #1),Colleen McCullough,4.11,068809368X,9780688093686,eng,896,311,49,1990-09-28,William Morrow & Company (NYC)
3424,The Grass Crown (Masters of Rome #2),Colleen McCullough,4.30,038071082X,9780380710829,eng,1104,9623,199,1992-07-01,Avon
3425,Tim,Colleen McCullough,3.81,0380711966,9780380711963,eng,288,153,17,1990-11-01,Avon
3426,O'Brien's the Things They Carried,Jill Colella/CliffsNotes,3.69,0764586688,9780764586682,eng,128,24,2,2000-12-14,Cliffs Notes
3431,The Five People You Meet in Heaven,Mitch Albom,3.93,1401308589,9781401308582,eng,196,520051,16562,2003-09-23,Hyperion
3437,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,0099450259,9780099450252,eng,272,16588,1606,2004-04-15,Vintage
3438,The Curious Incident of the Dog In the Night-time,Mark Haddon,3.88,0099456761,9780099456766,eng,268,6124,754,2004-04-01,Red Fox
3439,The Curious Incident of the Dog in the Night-time,Mark Haddon,3.88,0385662238,9780385662239,eng,240,34,6,2006-03-28,Doubleday Canada
3444,Northern Lights,Tim O'Brien,3.29,0767904419,9780767904414,eng,372,981,69,1999-09-01,Broadway Books
3445,If I Die in a Combat Zone Box Me Up and Ship Me Home,Tim O'Brien,3.95,0767904435,9780767904438,eng,225,7763,362,1999-09-01,Broadway Books
3446,Going After Cacciato,Tim O'Brien,3.91,0767904427,9780767904421,eng,351,10384,637,1999-09-01,Broadway/Crown Publishing Group
3447,In the Lake of the Woods,Tim O'Brien,3.78,061870986X,9780618709861,eng,303,14655,1211,2006-09-01,Mariner Books
3449,The Nuclear Age,Tim O'Brien,3.45,0140259104,9780140259100,eng,320,945,61,1996-12-01,Penguin Books
3462,The Rescue,Nicholas Sparks,4.11,0446696129,9780446696128,eng,352,154933,3141,2005-04-01,Grand Central Publishing
3463,A Bend in the Road,Nicholas Sparks,4.03,0446696137,9780446696135,eng,341,125693,3229,2005-04-01,Grand Central Publishing
3464,True Believer (Jeremy Marsh & Lexie Darnell #1),Nicholas Sparks,3.80,044669651X,9780446696517,eng,465,68228,2425,2006-04-11,Grand Central Publishing
3465,Three Weeks With My Brother,Nicholas Sparks/Micah Sparks,4.03,0446694851,9780446694858,eng,368,36784,2658,2006-01-03,Grand Central Publishing
3466,The Wedding (The Notebook #2),Nicholas Sparks,3.99,0446615862,9780446615860,eng,276,126629,5295,2005-08-01,Vision
3468,El Guardián,Nicholas Sparks/Ramón González Férriz,4.15,8496284530,9788496284531,spa,444,31,3,2005-04-01,Roca Editorial
3469,Nights in Rodanthe,Nicholas Sparks,3.84,0446691798,9780446691796,en-US,212,1596,157,2004-08-01,Warner Books
3471,Message in a Bottle,Nicholas Sparks,3.96,0446606812,9780446606813,en-GB,370,2755,218,1999-02-01,Grand Central Publishing
3473,A Walk to Remember,Nicholas Sparks,4.17,0446693804,9780446693806,eng,240,555995,10173,2004-09-01,Grand Central Publishing
3476,Icy Sparks,Gwyn Hyman Rubio,3.70,0142000205,9780142000205,eng,320,37936,1192,2001-03-08,Penguin Books
3478,Message in a Bottle,Nicholas Sparks,3.96,0446676071,9780446676076,eng,342,201488,3496,1999-12-01,Warner Books
3479,Sugarplums and Scandal (Love at Stake #2.5; Bed-and-Breakfast Mysteries #22.5),Lori Avocato/Dana Cameron/Mary Dahiem/Suzanne Macpherson/Cait London/Kerrelyn Sparks/Mary Daheim,3.98,0061136956,9780061136955,eng,327,1967,66,2006-10-31,Avon
3483,Special Topics in Calamity Physics,Marisha Pessl,3.71,067003777X,9780670037773,eng,514,32370,4212,2006-08-03,Penguin Books Ltd
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty Enraging and Just Plain Stupid Office Talk,Lois Beckwith,4.03,0767920740,9780767920742,eng,192,82,9,2006-02-14,Three Rivers Press
3493,On Truth,Harry G. Frankfurt/Baruch Spinoza,3.52,030726422X,9780307264220,en-US,112,790,99,2006-10-31,Knopf
3507,Twelve Sharp (Stephanie Plum #12),Janet Evanovich,4.15,0312349486,9780312349486,eng,310,81381,1925,2006-06-20,St. Martin's Press
3509,Sharp Edges,Jayne Ann Krentz,3.86,0671524097,9780671524098,eng,368,2792,73,2004-07-27,Pocket Star Books
3510,Mrs. Sharp's Traditions: Reviving Victorian Family Celebrations of Comfort & Joy,Sarah Ban Breathnach,4.08,074321076X,9780743210768,en-US,256,317,33,2001-12-31,Scribner Book Company
3513,The Sly Spy (Olivia Sharp Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,0440420628,9780440420620,eng,74,51,7,2005-06-14,Yearling Books
3516,The Green Toenails Gang (Olivia Sharp Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,0440420636,9780440420637,eng,72,41,7,2005-07-12,Yearling Books
3519,The Pizza Monster (Olivia Sharp Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,0440420598,9780440420590,eng,80,56,7,2005-05-10,Yearling
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,0307264122,9780307264121,eng,48,26,5,2002-04-09,Random House Books for Young Readers
3525,Kare First Love Vol. 9 (Kare First Love #9),Kaho Miyasaka,4.06,1421505479,9781421505473,eng,208,612,8,2006-09-12,VIZ Media LLC
3529,The World's First Love: Mary Mother of God,Fulton J. Sheen,4.59,0898705975,0008987059752,en-US,276,641,63,1996-09-01,Ignatius Press
